,incident_key,filter_out,distance,distance_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
3000,TTR38921491712065000,False,425.22758612332586,-2.54356,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.20871199999999993
3001,TTL35620579792011009,True,296.2356427841354,-1.46863,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,125,0.1,-100.0
3002,TTL37833682872004001_1,True,481.099319237953,-3.00916,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,265,0.1,-100.0
3003,TTR37784655372030001,False,3.7149282480892967,0.96904,1.0,CLOSURE,1,FRC6,0.4,,1,0.8738080000000001
3004,TTR40199732696029000,False,520.6983272051604,-3.33915,0.0,CLOSURE,1,FRC5,0.5,,1,-0.16782999999999998
3005,TTR37308547648023001,False,257.4788038692391,-1.14566,0.0,CLOSURE,1,FRC7,0.3,,1,0.23086800000000002
3006,TTR38736816448044000,False,565.747080325171,-3.71456,0.0,CLOSURE,1,FRC4,0.6,,1,-0.22291200000000005
3007,TTL38468480416012000_1,True,404.57692387138,-2.37147,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,76,0.1,-100.0
3008,TTL38355945228009033,True,472.4196739407705,-2.93683,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,438,0.3,-100.0
3009,TTR36362132924022000,False,238.1079123556449,-0.98423,0.0,CLOSURE,1,FRC6,0.4,,1,0.283154
3010,TTR39463948464015000,False,498.06351009498314,-3.15053,0.0,CLOSURE,1,FRC7,0.3,,1,-0.17010600000000003
3011,TTR39810197220031001,False,550.4942178571075,-3.58745,0.0,CLOSURE,1,FRC7,0.3,,1,-0.25749
3012,TTR36246715780006000,False,249.13004622046344,-1.07608,0.0,CLOSURE,1,FRC6,0.4,,1,0.264784
3013,TTR40886471420042000,False,473.9302593888374,-2.94942,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.30988399999999994
3014,TTR35805245924022001,False,287.3754913713419,-1.3948,0.0,CLOSURE,1,FRC6,0.4,,1,0.20104
3015,TTL39443751448018001_3,True,480.54757061339825,-3.00456,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,166,0.1,-100.0
3016,TTR39068641220011000,False,554.3789181206977,-3.61982,0.0,CLOSURE,1,FRC3,0.7,,1,-0.18396400000000007
3017,TTL40202618436020019_2,True,514.2335182509956,-3.28528,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,196,0.1,-100.0
3018,TTL39377384640009000_1,True,511.14692906112435,-3.25956,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,120,0.1,-100.0
3019,TTR39931392316289002,True,440.02636502416937,-2.66689,0.0,ACCIDENT,1,FRC1,0.9,-100,0,-100.0
3020,TTR38788773584005000,False,218.96398998796957,-0.8247,0.0,CLOSURE,1,FRC5,0.5,,1,0.33506
3021,TTR39931392316289001,False,440.02636502416937,-2.66689,0.0,CLOSURE,1,FRC1,0.9,,1,0.046622000000000025
3022,TTR38058745056148000,False,495.548025405944,-3.12957,0.0,CLOSURE,1,FRC4,0.6,,1,-0.10591400000000006
3023,TTR39143688644023001,False,166.72915117088598,-0.38941,0.0,CLOSURE,1,FRC7,0.3,,1,0.382118
3024,TTL39198490088001016_1,True,474.91745089214345,-2.95765,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,338,0.2,-100.0
3025,TTR38425196344052000,False,452.46342187510277,-2.77053,0.0,CLOSURE,1,FRC4,0.6,,1,-0.03410599999999997
3026,TTL36448694436051000,True,247.68888735070024,-1.06407,0.0,NONLOS_DELAY,0.8,FRC3,0.7,65,0.1,-100.0
3027,TTR38837811632035000,False,469.88682633314335,-2.91572,0.0,CLOSURE,1,FRC3,0.7,,1,-0.04314399999999999
3028,TTR38858012032009001,False,426.73243385252204,-2.5561,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.21122
3029,TTW39117719340112002,True,169.8423379318099,-0.41535,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
3030,TTR39908312396020000,False,389.5842427007211,-2.24654,0.0,CLOSURE,1,FRC4,0.6,,1,0.07069199999999998
3031,TTR40517136928022001,False,440.36234839262085,-2.66969,0.0,CLOSURE,1,FRC6,0.4,,1,-0.053937999999999986
3032,TTL36232288308021000,True,255.2410124543242,-1.12701,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,104,0.1,-100.0
3033,TTR36223631776051000,False,257.848340793882,-1.14874,0.0,CLOSURE,1,FRC3,0.7,,1,0.310252
3034,TTR39432209648019000,False,481.4566507600131,-3.01214,0.0,CLOSURE,1,FRC3,0.7,,1,-0.062428000000000095
3035,TTR37369138376033000,False,314.9785049013063,-1.62482,0.0,CLOSURE,1,FRC1,0.9,,1,0.25503600000000004
3036,TTR37796196616019001,False,9.722838369774173,0.91898,0.5,ROADWORKS,0.6,FRC3,0.7,-100,0,0.543796
3037,TTL37366252040010022_3,True,334.4144258685136,-1.78679,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,403,0.2,-100.0
3038,TTR38892635340003000,False,460.469775817108,-2.83725,0.0,ROADWORKS,0.6,FRC3,0.7,2,0.1,-0.28745
3039,TTL37900049920018000,True,436.09444374630107,-2.63412,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,255,0.1,-100.0
3040,TTR37562455620147000,False,432.0629815577637,-2.60052,0.0,CLOSURE,1,FRC3,0.7,,1,0.019895999999999997
3041,TTL40222814904012004_1,True,540.1770300160784,-3.50148,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,110,0.1,-100.0
3042,TTR37141193272014000,False,258.6100956537793,-1.15508,0.0,CLOSURE,1,FRC6,0.4,,1,0.248984
3043,TTL37374908920011002,True,319.81181974527783,-1.6651,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,223,0.1,-100.0
3044,TTL39905427504011022,True,380.4529819958417,-2.17044,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,258,0.1,-100.0
3045,TTL39810197288377000,True,546.3389736302371,-3.55282,0.0,NONLOS_DELAY,0.8,FRC1,0.9,81,0.1,-100.0
3046,TTL37628818944017000_1,True,458.93065615393573,-2.82442,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,196,0.1,-100.0
3047,TTR36174577720022000,False,290.40659925425257,-1.42005,0.0,CLOSURE,1,FRC6,0.4,,1,0.19599
3048,TTL37836568852009002,True,469.5216793523707,-2.91268,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,180,0.1,-100.0
3049,TTL37221985224017000_1,True,251.78574813558748,-1.09821,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,222,0.1,-100.0
3050,TTR36985375348148000,False,359.0418413044593,-1.99202,0.0,CLOSURE,1,FRC4,0.6,,1,0.12159600000000004
3051,TTR37856790884036001,False,7.109474421915226,0.94075,0.5,ROADWORKS,0.6,FRC4,0.6,-100,0,0.52815
3052,TTR36336164044002000,False,240.59580883851163,-1.00497,0.0,ROADWORKS,0.6,FRC2,0.8,8,0.1,0.09900600000000002
3053,TTL37170040088010029_3,True,398.4759279027513,-2.32063,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,226,0.1,-100.0
3054,TTR38872439600012002,False,419.663317278534,-2.49719,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.259438
3055,TTR38601218164004000,False,258.88263701139186,-1.15736,0.0,CLOSURE,1,FRC4,0.6,,1,0.288528
3056,TTR39313906672083000,False,486.95073765491145,-3.05792,0.0,CLOSURE,1,FRC3,0.7,,1,-0.07158400000000015
3057,TTR38024124460025000,False,412.7526246326164,-2.43961,0.0,CLOSURE,1,FRC1,0.9,,1,0.09207800000000002
3058,TTR36535253712027001,False,298.4406429025057,-1.48701,0.0,CLOSURE,1,FRC3,0.7,,1,0.242598
3059,TTL39129261200018000,True,166.6474574093464,-0.38873,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,168,0.1,-100.0
3060,TTR40520008672019000,False,632.4742032890765,-4.27062,0.0,CLOSURE,1,FRC3,0.7,,1,-0.3141240000000001
3061,TTR37415297784030000,False,455.40918785858344,-2.79508,0.0,CLOSURE,1,FRC6,0.4,,1,-0.07901600000000003
3062,TTR37663467736016000,False,17.740566411567414,0.85216,0.5,ROADWORKS,0.6,FRC0,1,-100,0,0.5904320000000001
3063,TTR41584739532025001,True,590.2013842978632,-3.91834,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
3064,TTL37752915508019002_3,False,7.1357752484121715,0.94054,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,332,0.2,0.648108
3065,TTR39914081740011000,False,409.6236231455009,-2.41353,0.0,CLOSURE,1,FRC3,0.7,,1,0.05729399999999993
3066,TTL39914084012042000_2,True,381.38801223248504,-2.17823,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,315,0.2,-100.0
3067,TTL38001037200027005_3,True,483.27623243768454,-3.0273,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,130,0.1,-100.0
3068,TTR37285456552043000,False,405.35903116557625,-2.37799,0.0,CLOSURE,1,FRC3,0.7,,1,0.06440199999999999
3069,TTR37822157608298000,False,161.0300562611996,-0.34192,0.0,CLOSURE,1,FRC2,0.8,,1,0.49161600000000005
3070,TTR37343161660028000,False,465.9068204687874,-2.88256,0.0,CLOSURE,1,FRC4,0.6,,1,-0.05651200000000001
3071,TTR37484545060013000,False,511.90066129600456,-3.26584,0.0,CLOSURE,1,FRC5,0.5,,1,-0.15316799999999992
3072,TTR38832043388020004,False,425.7441838323203,-2.54787,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-0.2695740000000001
3073,TTL40043919544041000,True,513.0119061731093,-3.2751,0.0,NONLOS_DELAY,0.8,FRC1,0.9,112,0.1,-100.0
3074,TTL38050090504001003,True,465.07702722761627,-2.87564,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,318,0.2,-100.0
3075,TTR37340277800041002,False,439.13763866373444,-2.65948,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.23189600000000002
3076,TTR36301538364004000,False,249.04978392305148,-1.07541,0.0,CLOSURE,1,FRC4,0.6,,1,0.304918
3077,TTL39729406800009003,True,522.7446560213702,-3.35621,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,166,0.1,-100.0
3078,TTR38208804528041000,False,169.9380069251965,-0.41615,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.21677000000000002
3079,TTR39048451236056001,False,415.29638540560455,-2.4608,0.0,ROADWORKS,0.6,FRC0,1,7,0.1,-0.15215999999999996
3080,TTL37646131960011003,True,451.2165605160382,-2.76014,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,209,0.1,-100.0
3081,TTR37559567552073000,False,482.8557595133089,-3.0238,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.30476000000000003
3082,TTR38456933224107000,False,506.79818800167845,-3.22332,0.0,CLOSURE,1,FRC3,0.7,,1,-0.10466400000000015
3083,TTR38618522888028002,False,399.8702500288332,-2.33225,0.0,CLOSURE,1,FRC4,0.6,,1,0.053549999999999986
3084,TTL36038964988011000,True,269.1857899578575,-1.24321,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,145,0.1,-100.0
3085,TTR39117710504025001,False,266.721824903002,-1.22268,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.05546400000000001
3086,TTL38852240896004000,True,432.8516092601902,-2.6071,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,411,0.2,-100.0
3087,TTL37859676108011001_1,False,9.139903669850812,0.92383,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,86,0.1,0.624766
3088,TTR40967261332131001,False,503.80958011944904,-3.19841,0.0,CLOSURE,1,FRC3,0.7,,1,-0.0996820000000001
3089,TTR41056710272014000,False,503.55971968756864,-3.19633,0.0,CLOSURE,1,FRC6,0.4,,1,-0.15926600000000007
3090,TTL40739311812021000,True,495.5543915400434,-3.12962,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,234,0.1,-100.0
3091,TTL36232293332014000,True,201.89669308940375,-0.68247,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,151,0.1,-100.0
3092,TTL39908304992025011_1,True,500.48997912861427,-3.17075,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,142,0.1,-100.0
3093,TTL36160147220017012_3,True,345.01668010104925,-1.87514,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,232,0.1,-100.0
3094,TTR37478790460152000,False,200.61630568257155,-0.6718,0.0,ROADWORKS,0.6,FRC0,1,-100,0,0.18564
3095,TTR38693554104003001,False,224.25779856634531,-0.86881,0.0,CLOSURE,1,FRC3,0.7,,1,0.366238
3096,TTR39077323508012000,False,160.4625555316741,-0.33719,0.0,CLOSURE,1,FRC4,0.6,,1,0.452562
3097,TTL40225700116017000,True,541.7337350959214,-3.51445,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,352,0.2,-100.0
3098,TTR38514646148163000,False,423.1945821240971,-2.52662,0.0,CLOSURE,1,FRC3,0.7,,1,0.03467600000000001
3099,TTR38133778968052000,False,251.44992831407788,-1.09542,0.0,CLOSURE,1,FRC4,0.6,,1,0.30091599999999996
3100,TTR37447035832020001,False,488.93342441292964,-3.07445,0.0,CLOSURE,1,FRC4,0.6,,1,-0.09489000000000003
3101,TTR37172929920304000,False,310.7752679076562,-1.58979,0.0,ROADWORKS,0.6,FRC0,1,50,0.1,0.022041999999999992
3102,TTR37095028132012001,False,227.08819254724867,-0.8924,0.0,ROADWORKS,0.6,FRC4,0.6,132,0.1,0.08152
3103,TTW39524542784008003,True,493.36501273084156,-3.11138,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
3104,TTR38024122964020000,False,440.33040947212265,-2.66942,0.0,ROADWORKS,0.6,FRC4,0.6,30,0.1,-0.273884
3105,TTR37822165812033001,False,2.814686658288237,0.97654,1.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.695308
3106,TTL37452809168001000_2,True,440.26143440411687,-2.66885,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,136,0.1,-100.0
3107,TTL38494463676016000,True,147.82247421870545,-0.23185,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,120,0.1,-100.0
3108,TTR37481675960024001,False,198.9762574206472,-0.65814,0.0,CLOSURE,1,FRC0,1,,1,0.46837200000000007
3109,TTL37865422164009000,True,483.352480052753,-3.02794,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,555,0.4,-100.0
3110,TTL39761149216025014,True,479.07610023738863,-2.9923,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,226,0.1,-100.0
3111,TTR36843987080012000,False,407.504979314216,-2.39587,0.0,CLOSURE,1,FRC4,0.6,,1,0.04082600000000003
3112,TTL38064526288011002,True,299.63039582142585,-1.49692,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,302,0.2,-100.0
3113,TTL37380672436012000,True,458.94801599657825,-2.82457,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,230,0.1,-100.0
3114,TTR39013825328023003,False,426.699779747672,-2.55583,0.0,CLOSURE,1,FRC7,0.3,,1,-0.05116599999999999
3115,TTR39013825328023002,False,426.56119175981127,-2.55468,0.0,CLOSURE,1,FRC7,0.3,,1,-0.050935999999999926
3116,TTR39994867636003000,False,506.7703189343704,-3.22309,0.0,ROADWORKS,0.6,FRC3,0.7,1,0.1,-0.364618
3117,TTR37851019684014000,False,11.263673837734867,0.90614,0.5,CLOSURE,1,FRC6,0.4,,1,0.761228
3118,TTL37773113736011000,False,3.1652735848741607,0.97362,1.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,261,0.1,0.7347240000000002
3119,TTR40404602324180000,False,469.50473445788396,-2.91254,0.0,CLOSURE,1,FRC4,0.6,,1,-0.06250800000000001
3120,TTL37778878040073000,True,129.0304191552569,-0.07525,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,166,0.1,-100.0
3121,TTR39738063360012000,False,516.8746101568319,-3.30729,0.0,CLOSURE,1,FRC4,0.6,,1,-0.14145800000000008
3122,TTL39761156712012004,True,365.72143206606734,-2.04768,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,163,0.1,-100.0
3123,TTL39608228844008001,True,360.04853048221685,-2.0004,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,90,0.1,-100.0
3124,TTR38964787476012001,False,190.61143817861105,-0.58843,0.0,CLOSURE,1,FRC4,0.6,,1,0.402314
3125,TTR39651499680028000,False,529.3789588333947,-3.41149,0.0,CLOSURE,1,FRC4,0.6,,1,-0.16229800000000005
3126,TTR39085951920032000,False,588.3840413649644,-3.9032,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.46064
3127,TTR41275996788012001,True,590.6971774213443,-3.92248,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
3128,TTR37732717016037001,False,13.06728601090708,0.89111,0.5,ROADWORKS,0.6,FRC5,0.5,18,0.1,0.518222
3129,TTR36238064148019000,False,200.7386619089074,-0.67282,0.0,CLOSURE,1,FRC3,0.7,,1,0.405436
3130,TTR38384800380014001,False,456.1334272330704,-2.80111,0.0,CLOSURE,1,FRC6,0.4,,1,-0.08022199999999996
3131,TTR36137068688019000,False,270.8910055809938,-1.25743,0.0,CLOSURE,1,FRC3,0.7,,1,0.28851399999999994
3132,TTR37213325680015000,False,318.2968419472629,-1.65247,0.0,CLOSURE,1,FRC7,0.3,,1,0.12950599999999995
3133,TTR37576880244006001,False,478.9918100446095,-2.9916,0.0,ROADWORKS,0.6,FRC6,0.4,-100,0,-0.39832000000000006
3134,TTR35046378588007000,False,372.17865618841284,-2.10149,0.0,CLOSURE,1,FRC7,0.3,,1,0.03970199999999996
3135,TTR39738070288016000,False,405.73686048143236,-2.38114,0.0,ROADWORKS,0.6,FRC0,1,46,0.1,-0.13622799999999996
3136,TTW37796169344024000,True,539.9236804638025,-3.49936,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
3137,TTR36411177820027000,False,350.37542344964567,-1.9198,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.12396000000000004
3138,TTL37761571480015001,True,11.285209155804447,0.90596,0.5,JAM_UNCONDITIONAL,0.9,FRC7,0.3,97,0.1,-100.0
3139,TTR40136262700023001,False,385.6261007482214,-2.21355,0.0,CLOSURE,1,FRC7,0.3,,1,0.017289999999999972
3140,TTR40012175452012000,False,583.3565477488339,-3.8613,0.0,CLOSURE,1,FRC4,0.6,,1,-0.25226
3141,TTL37276804140011006_3,True,331.5943915770552,-1.76329,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,172,0.1,-100.0
3142,TTR37810624456022000,False,2.9599941619508177,0.97533,1.0,CLOSURE,1,FRC6,0.4,,1,0.8750660000000001
3143,TTL37784630720008001,True,480.657316986484,-3.00548,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,166,0.1,-100.0
3144,TTR37631702784009000,False,488.7718197039557,-3.0731,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.31462
3145,TTL37804853512011000_1,False,4.571264908093162,0.96191,0.5,JAM_CONDITIONAL,0.9,FRC2,0.8,168,0.1,0.6523820000000001
3146,TTL37700976972011018,False,21.79963653331074,0.81834,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,229,0.1,0.503668
3147,TTL37804853512011000_2,False,4.571264908093162,0.96191,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,201,0.1,0.632382
3148,TTR39738062492017000,False,530.8568268181361,-3.42381,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.38476200000000005
3149,TTR37732700804027002,False,332.2753477817847,-1.76896,0.0,CLOSURE,1,FRC3,0.7,,1,0.18620799999999996
3150,TTR36789163976011000,False,412.8660415284353,-2.44055,0.0,CLOSURE,1,FRC3,0.7,,1,0.051889999999999964
3151,TTR39567839112009001,True,272.43436115150377,-1.27029,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
3152,TTL39094635676232000,True,169.8423379318099,-0.41535,0.0,NONLOS_DELAY,0.8,FRC0,1,64,0.1,-100.0
3153,TTR40675835292920000,False,448.4300562861849,-2.73692,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.22738399999999998
3154,TTL38243415224014000,True,439.3164173958487,-2.66097,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,169,0.1,-100.0
3155,TTR39634192452099000,False,440.7135946239764,-2.67261,0.0,CLOSURE,1,FRC3,0.7,,1,0.005477999999999955
3156,TTR38076061940006000,False,413.7486090082578,-2.44791,0.0,CLOSURE,1,FRC6,0.4,,1,-0.009581999999999924
3157,TTL40075659568011013_1,True,511.1163829474751,-3.2593,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,118,0.1,-100.0
3158,TTR39186949284015014,False,459.14009638655637,-2.82617,0.0,CLOSURE,1,FRC7,0.3,,1,-0.105234
3159,TTR40211268988014000,False,604.7446210798796,-4.03954,0.0,CLOSURE,1,FRC6,0.4,,1,-0.3279079999999998
3160,TTR38327094248081000,False,410.46790153405345,-2.42057,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.18411400000000003
3161,TTR40188193884113000,False,476.16949644416553,-2.96808,0.0,ROADWORKS,0.6,FRC1,0.9,18,0.1,-0.27361599999999997
3162,TTL35848525732012001_1,True,302.9018244871709,-1.52418,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,258,0.1,-100.0
3163,TTR39146574464030000,False,166.343499268379,-0.3862,0.0,CLOSURE,1,FRC6,0.4,,1,0.40276
3164,TTR39957365612028001,False,380.2803406744901,-2.169,0.0,ROADWORKS,0.6,FRC4,0.6,28,0.1,-0.1738
3165,TTR37718291028003000,False,14.244414483828074,0.8813,0.5,ROADWORKS,0.6,FRC3,0.7,-100,0,0.53626
3166,TTL40142023680015000,True,522.9946027975426,-3.35829,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,134,0.1,-100.0
3167,TTR39524541568006000,False,511.03310154692593,-3.25861,0.0,CLOSURE,1,FRC6,0.4,,1,-0.17172199999999999
3168,TTR38102047124067000,False,104.63542007076856,0.12804,0.0,CLOSURE,1,FRC3,0.7,,1,0.565608
3169,TTR40038148880009000,False,512.0072487496153,-3.26673,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.35334599999999994
3170,TTR37452808480028000,False,454.2663674656958,-2.78555,0.0,CLOSURE,1,FRC4,0.6,,1,-0.03711000000000009
3171,TTR36939208580055000,False,358.1220060853508,-1.98435,0.0,CLOSURE,1,FRC7,0.3,,1,0.06312999999999996
3172,TTR38041433356023001,False,481.01483838021034,-3.00846,0.0,CLOSURE,1,FRC7,0.3,,1,-0.14169199999999998
3173,TTR40456526660012000,False,669.6984126385516,-4.58082,0.0,CLOSURE,1,FRC4,0.6,,1,-0.396164
3174,TTR37279709444152000,False,90.39964253426183,0.24667,0.0,ROADWORKS,0.6,FRC0,1,-100,0,0.369334
3175,TTL39452407668005000,True,481.2344917121328,-3.01029,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,114,0.1,-100.0
3176,TTR39602460212003000,False,327.6470914340547,-1.73039,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.08607800000000007
3177,TTR37807738912022000,False,2.874821202260999,0.97604,1.0,CLOSURE,1,FRC6,0.4,,1,0.875208
3178,TTR37790401480018000,False,480.8247353651401,-3.00687,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.32137400000000005
3179,TTR37842362664021000,False,24.426193083924446,0.79645,0.0,CLOSURE,1,FRC5,0.5,,1,0.6592899999999999
3180,TTR36416952488403001,False,284.84045563345296,-1.37367,0.0,CLOSURE,1,FRC3,0.7,,1,0.265266
3181,TTR39132146820015001,False,166.16724780213326,-0.38473,0.0,CLOSURE,1,FRC7,0.3,,1,0.383054
3182,TTR37129644040020000,False,401.17141853604824,-2.3431,0.0,CLOSURE,1,FRC4,0.6,,1,0.05137999999999998
3183,TTR37830822228069001,False,4.953342509293399,0.95872,0.5,ROADWORKS,0.6,FRC5,0.5,109,0.1,0.531744
3184,TTL35626350576017001,True,297.2251235567606,-1.47688,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,597,0.4,-100.0
3185,TTL41414503912019000,True,527.2332339248974,-3.39361,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,217,0.1,-100.0
3186,TTR40101628600013000,False,510.6445650679132,-3.25537,0.0,CLOSURE,1,FRC5,0.5,,1,-0.15107399999999999
3187,TTR39210030824027000,False,492.91941114640866,-3.10766,0.0,CLOSURE,1,FRC3,0.7,,1,-0.0815320000000001
3188,TTL39132143672001003,True,189.57977062469882,-0.57983,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,201,0.1,-100.0
3189,TTR36445804580020000,False,316.39801822992206,-1.63665,0.0,CLOSURE,1,FRC4,0.6,,1,0.19267
3190,TTR38866668680147001,False,421.74927760619346,-2.51458,0.0,ROADWORKS,0.6,FRC3,0.7,308,0.2,-0.20291600000000004
3191,TTL38860897736017006,True,423.1049770266262,-2.52587,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,171,0.1,-100.0
3192,TTR40104527372012001,True,332.16574797217504,-1.76805,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
3193,TTR37735603388069000,False,10.471508356303614,0.91274,0.5,CLOSURE,1,FRC5,0.5,,1,0.7825479999999999
3194,TTL39882344232025001_3,True,379.5600239451151,-2.163,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,266,0.1,-100.0
3195,TTR38667567320288000,False,545.7926537671373,-3.54827,0.0,ROADWORKS,0.6,FRC0,1,49,0.1,-0.369654
3196,TTR37784655172043001,False,5.10466625875163,0.95746,0.5,ROADWORKS,0.6,FRC3,0.7,61,0.1,0.571492
3197,TTR37328735132036000,False,457.4719161474626,-2.81227,0.0,ROADWORKS,0.6,FRC4,0.6,142,0.1,-0.302454
3198,TTR37908719792201002,True,175.09315881338853,-0.45911,0.0,ACCIDENT,1,FRC1,0.9,-100,0,-100.0
3199,TTR40442111924019000,False,486.5804202765257,-3.05484,0.0,CLOSURE,1,FRC3,0.7,,1,-0.07096800000000009
3200,TTL37902933116012002,True,475.6674941401787,-2.9639,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,145,0.1,-100.0
3201,TTR39152341688020000,False,191.24215046625932,-0.59368,0.0,CLOSURE,1,FRC4,0.6,,1,0.401264
3202,TTR38324217200022000,False,250.52513337840577,-1.08771,0.0,CLOSURE,1,FRC6,0.4,,1,0.262458
3203,TTR36405408244022000,False,328.2225939902777,-1.73519,0.0,CLOSURE,1,FRC6,0.4,,1,0.13296200000000002
3204,TTR38381923140033000,False,303.57563983320523,-1.5298,0.0,CLOSURE,1,FRC1,0.9,,1,0.27404000000000006
3205,TTR40038148668017001,False,512.2629058032636,-3.26886,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.353772
3206,TTR36494861664171000,False,236.6348049258061,-0.97196,0.0,CLOSURE,1,FRC3,0.7,,1,0.345608
3207,TTR37755777512012000,False,459.95348945429254,-2.83295,0.0,CLOSURE,1,FRC4,0.6,,1,-0.04659000000000002
3208,TTL39859260704020000,True,378.8974550754505,-2.15748,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,337,0.2,-100.0
3209,TTL37874102900051000,False,15.582447121199326,0.87015,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,342,0.2,0.6340300000000001
